# wavelength_nm   slope_a   correlation_r
    479.0000  +1.35206730e+00  +9.98389719e-01
    481.0000  +1.34802343e+00  +9.98457376e-01
    483.0000  +1.32688660e+00  +9.98550781e-01
    485.0000  +1.29207557e+00  +9.99458665e-01
    487.0000  +1.23907891e+00  +9.99785493e-01
    489.0000  +1.31616297e+00  +9.99140288e-01
    491.0000  +1.32106371e+00  +9.99011103e-01
    493.0000  +1.32596785e+00  +9.99058599e-01
    495.0000  +1.30484696e+00  +9.98905297e-01
    497.0000  +1.32782697e+00  +9.98887009e-01
    499.0000  +1.33641892e+00  +9.99184154e-01
    501.0000  +1.35349843e+00  +9.99125879e-01
    503.0000  +1.34482005e+00  +9.99251887e-01
    505.0000  +1.34596919e+00  +9.99150874e-01
    507.0000  +1.33902570e+00  +9.98854489e-01
    509.0000  +1.36211323e+00  +9.99103403e-01
    511.0000  +1.35566925e+00  +9.99016995e-01
    513.0000  +1.36433555e+00  +9.99050777e-01
    515.0000  +1.37117153e+00  +9.99086907e-01
    517.0000  +1.37223219e+00  +9.97811806e-01
    519.0000  +1.33924631e+00  +9.98669704e-01
    521.0000  +1.32227997e+00  +9.99193560e-01
    523.0000  +1.28246239e+00  +9.99458635e-01
    525.0000  +1.26334999e+00  +9.99452971e-01
    527.0000  +1.29550435e+00  +9.99181731e-01
    529.0000  +1.24764444e+00  +9.99508940e-01
    531.0000  +1.21460172e+00  +9.99170409e-01
    533.0000  +1.25926360e+00  +9.99590336e-01
    535.0000  +1.22091511e+00  +9.99469802e-01
    537.0000  +1.21974042e+00  +9.99509403e-01
    539.0000  +1.23074078e+00  +9.99593023e-01
    541.0000  +1.22536876e+00  +9.99716145e-01
    543.0000  +1.23106839e+00  +9.99627701e-01
    545.0000  +1.20332210e+00  +9.99427255e-01
    547.0000  +1.20749516e+00  +9.99606405e-01
    549.0000  +1.20606643e+00  +9.99522923e-01
    551.0000  +1.21397948e+00  +9.99639168e-01
    553.0000  +1.18981678e+00  +9.99558124e-01
    555.0000  +1.18100105e+00  +9.99461174e-01
    557.0000  +1.17989355e+00  +9.99676158e-01
    559.0000  +1.19261220e+00  +9.99800251e-01
    561.0000  +1.16456491e+00  +9.99518666e-01
    563.0000  +1.17576846e+00  +9.99561807e-01
    565.0000  +1.16695838e+00  +9.99457581e-01
    567.0000  +1.16993084e+00  +9.99666185e-01
    569.0000  +1.15653920e+00  +9.99513195e-01
    571.0000  +1.17034124e+00  +9.99731593e-01
    573.0000  +1.13784468e+00  +9.98874373e-01
    575.0000  +1.14579097e+00  +9.99349823e-01
    577.0000  +1.13707746e+00  +9.99191335e-01
    579.0000  +1.15850274e+00  +9.99542445e-01
    581.0000  +1.13173756e+00  +9.99177220e-01
    583.0000  +1.11524740e+00  +9.98845750e-01
    585.0000  +1.12363354e+00  +9.99228483e-01
    587.0000  +1.11700010e+00  +9.99086978e-01
    589.0000  +1.14675954e+00  +9.99797725e-01
    591.0000  +1.11858373e+00  +9.99308988e-01
    593.0000  +1.11412870e+00  +9.99204179e-01
    595.0000  +1.11133239e+00  +9.99092571e-01
    597.0000  +1.09746431e+00  +9.98908796e-01
    599.0000  +1.10297392e+00  +9.99066629e-01
    601.0000  +1.10653912e+00  +9.99371368e-01
    603.0000  +1.08882257e+00  +9.99074522e-01
    605.0000  +1.08630442e+00  +9.98676327e-01
    607.0000  +1.08497386e+00  +9.98862434e-01
    609.0000  +1.10382751e+00  +9.99297674e-01
    611.0000  +1.09295136e+00  +9.99293209e-01
    613.0000  +1.10606696e+00  +9.99655764e-01
    615.0000  +1.08756759e+00  +9.99351462e-01
    617.0000  +1.10535805e+00  +9.99689226e-01
    619.0000  +1.07949214e+00  +9.99109585e-01
    621.0000  +1.08035208e+00  +9.99038448e-01
    623.0000  +1.08912535e+00  +9.99471686e-01
    625.0000  +1.09090330e+00  +9.99605625e-01
    627.0000  +1.08186303e+00  +9.99092174e-01
    629.0000  +1.07171822e+00  +9.98992561e-01
    631.0000  +1.07343063e+00  +9.99286352e-01
    633.0000  +1.06927026e+00  +9.99237470e-01
    635.0000  +1.06607497e+00  +9.99073598e-01
    637.0000  +1.06597832e+00  +9.99094613e-01
    639.0000  +1.05443673e+00  +9.98962856e-01
    641.0000  +1.05335360e+00  +9.99220495e-01
    643.0000  +1.04994680e+00  +9.98979413e-01
    645.0000  +1.04881509e+00  +9.98971136e-01
    647.0000  +1.04903042e+00  +9.99076215e-01
    649.0000  +1.05023809e+00  +9.99144267e-01
    651.0000  +1.03428759e+00  +9.98676216e-01
    653.0000  +1.02027614e+00  +9.98267688e-01
    655.0000  +9.63134006e-01  +9.96130865e-01
    657.0000  +8.51274017e-01  +9.92255163e-01
    659.0000  +1.00312788e+00  +9.98042616e-01
    661.0000  +1.02171792e+00  +9.98416732e-01
    663.0000  +1.02620901e+00  +9.98696321e-01
    665.0000  +1.02386015e+00  +9.98696078e-01
    667.0000  +1.02774997e+00  +9.98885436e-01
    669.0000  +1.01498066e+00  +9.98338514e-01
    671.0000  +1.03033175e+00  +9.98945160e-01
    673.0000  +1.01115573e+00  +9.98473984e-01
    675.0000  +1.01657897e+00  +9.98619973e-01
    677.0000  +1.01008324e+00  +9.98608745e-01
    679.0000  +1.01291126e+00  +9.98607764e-01
    681.0000  +1.00878005e+00  +9.98618362e-01
    683.0000  +1.00032088e+00  +9.98359839e-01
    685.0000  +1.01079316e+00  +9.98908999e-01
    687.0000  +1.00269531e+00  +9.98479170e-01
    689.0000  +9.96619833e-01  +9.98410099e-01
    691.0000  +9.96235029e-01  +9.98382187e-01
    693.0000  +9.99369314e-01  +9.98537897e-01
    695.0000  +9.99301217e-01  +9.98532092e-01
    697.0000  +9.94027498e-01  +9.98472734e-01
    699.0000  +9.95865475e-01  +9.98405883e-01
    701.0000  +9.99658426e-01  +9.98930766e-01
    703.0000  +9.91130707e-01  +9.98619261e-01
    705.0000  +9.85753297e-01  +9.98442589e-01
    707.0000  +9.90566801e-01  +9.98558884e-01
    709.0000  +9.88215389e-01  +9.98539541e-01
    711.0000  +9.82251105e-01  +9.98146485e-01
    713.0000  +9.89078643e-01  +9.98606908e-01
    715.0000  +9.88579187e-01  +9.98548144e-01
    717.0000  +9.78368373e-01  +9.98426797e-01
    719.0000  +9.91251910e-01  +9.98999836e-01
