# wavelength_nm   slope_a   correlation_r
    803.0000  +9.60888004e-01  +9.98640273e-01
    805.0000  +9.59775022e-01  +9.98627426e-01
    807.0000  +9.62816905e-01  +9.98633640e-01
    809.0000  +9.61864711e-01  +9.98691136e-01
    811.0000  +9.62340719e-01  +9.98671204e-01
    813.0000  +9.56542591e-01  +9.98605705e-01
    815.0000  +9.54542826e-01  +9.98616699e-01
    817.0000  +9.52744525e-01  +9.98585142e-01
    819.0000  +9.60540476e-01  +9.98583068e-01
    821.0000  +9.51809700e-01  +9.98552137e-01
    823.0000  +9.45270682e-01  +9.98485540e-01
    825.0000  +9.45041290e-01  +9.98413809e-01
    827.0000  +9.41923697e-01  +9.98445082e-01
    829.0000  +9.42443829e-01  +9.98442810e-01
    831.0000  +9.46550611e-01  +9.98530021e-01
    833.0000  +9.46302434e-01  +9.98416593e-01
    835.0000  +9.45617586e-01  +9.98492458e-01
    837.0000  +9.42674826e-01  +9.98430537e-01
    839.0000  +9.60770455e-01  +9.98580821e-01
    841.0000  +9.37681956e-01  +9.98333842e-01
    843.0000  +9.47051594e-01  +9.98359085e-01
    845.0000  +9.33228181e-01  +9.98142138e-01
    847.0000  +9.32345300e-01  +9.98208004e-01
