# wavelength_nm   slope_a   correlation_r
    481.0000  +1.30769148e+00  +9.99615347e-01
    483.0000  +1.30183098e+00  +9.99680069e-01
    485.0000  +1.27137649e+00  +9.99857008e-01
    487.0000  +1.24590640e+00  +9.99972688e-01
    489.0000  +1.29493941e+00  +9.99729469e-01
    491.0000  +1.29397512e+00  +9.99724413e-01
    493.0000  +1.30943414e+00  +9.99707415e-01
    495.0000  +1.30356214e+00  +9.99753000e-01
    497.0000  +1.31529843e+00  +9.99725564e-01
    499.0000  +1.32452634e+00  +9.99737142e-01
    501.0000  +1.34489161e+00  +9.99722333e-01
    503.0000  +1.33639142e+00  +9.99733568e-01
    505.0000  +1.35527387e+00  +9.99716387e-01
    507.0000  +1.36180552e+00  +9.99723831e-01
    509.0000  +1.37248432e+00  +9.99680584e-01
    511.0000  +1.37308549e+00  +9.99676152e-01
    513.0000  +1.38001412e+00  +9.99672109e-01
    515.0000  +1.38795179e+00  +9.99673119e-01
    517.0000  +1.39994286e+00  +9.99600323e-01
    519.0000  +1.37329225e+00  +9.99700794e-01
    521.0000  +1.34639207e+00  +9.99758586e-01
    523.0000  +1.27267076e+00  +9.99840158e-01
    525.0000  +1.24678781e+00  +9.99886813e-01
    527.0000  +1.28531208e+00  +9.99847022e-01
    529.0000  +1.23756928e+00  +9.99906918e-01
    531.0000  +1.20955868e+00  +9.99938050e-01
    533.0000  +1.25072806e+00  +9.99894509e-01
    535.0000  +1.22128578e+00  +9.99937803e-01
    537.0000  +1.22842242e+00  +9.99936932e-01
    539.0000  +1.23509908e+00  +9.99933424e-01
    541.0000  +1.22817537e+00  +9.99939335e-01
    543.0000  +1.23770184e+00  +9.99931925e-01
    545.0000  +1.22651395e+00  +9.99953084e-01
    547.0000  +1.21121930e+00  +9.99961457e-01
    549.0000  +1.20505012e+00  +9.99962248e-01
    551.0000  +1.21336586e+00  +9.99958235e-01
    553.0000  +1.19144756e+00  +9.99973586e-01
    555.0000  +1.18608133e+00  +9.99980339e-01
    557.0000  +1.18803926e+00  +9.99983128e-01
    559.0000  +1.19946557e+00  +9.99978034e-01
    561.0000  +1.17873219e+00  +9.99988345e-01
    563.0000  +1.17883571e+00  +9.99984036e-01
    565.0000  +1.16994261e+00  +9.99987496e-01
    567.0000  +1.17218379e+00  +9.99989807e-01
    569.0000  +1.16603997e+00  +9.99992180e-01
    571.0000  +1.17886400e+00  +9.99991733e-01
    573.0000  +1.15915741e+00  +9.99992552e-01
    575.0000  +1.15754348e+00  +9.99993749e-01
    577.0000  +1.15355010e+00  +9.99993316e-01
    579.0000  +1.16945507e+00  +9.99993352e-01
    581.0000  +1.14946547e+00  +9.99993932e-01
    583.0000  +1.13779216e+00  +9.99989845e-01
    585.0000  +1.14478882e+00  +9.99992122e-01
    587.0000  +1.14017695e+00  +9.99990321e-01
    589.0000  +1.17699401e+00  +9.99996318e-01
    591.0000  +1.13823998e+00  +9.99990154e-01
    593.0000  +1.13574130e+00  +9.99988409e-01
    595.0000  +1.13519732e+00  +9.99986439e-01
    597.0000  +1.12543438e+00  +9.99980905e-01
    599.0000  +1.12792675e+00  +9.99980909e-01
    601.0000  +1.12815810e+00  +9.99981702e-01
    603.0000  +1.11620375e+00  +9.99973401e-01
    605.0000  +1.11712792e+00  +9.99974313e-01
    607.0000  +1.11687398e+00  +9.99970600e-01
    609.0000  +1.12557003e+00  +9.99981503e-01
    611.0000  +1.11720936e+00  +9.99974351e-01
    613.0000  +1.13276846e+00  +9.99978308e-01
    615.0000  +1.11294302e+00  +9.99963910e-01
    617.0000  +1.13602788e+00  +9.99977404e-01
    619.0000  +1.10977470e+00  +9.99964301e-01
    621.0000  +1.11325960e+00  +9.99957211e-01
    623.0000  +1.11503729e+00  +9.99963532e-01
    625.0000  +1.11616091e+00  +9.99955905e-01
    627.0000  +1.11504981e+00  +9.99956025e-01
    629.0000  +1.10520607e+00  +9.99948141e-01
    631.0000  +1.10649968e+00  +9.99942709e-01
    633.0000  +1.10120360e+00  +9.99942888e-01
    635.0000  +1.09779165e+00  +9.99937795e-01
    637.0000  +1.09642109e+00  +9.99936884e-01
    639.0000  +1.08799405e+00  +9.99926768e-01
    641.0000  +1.08668395e+00  +9.99915512e-01
    643.0000  +1.08706375e+00  +9.99916652e-01
    645.0000  +1.08832742e+00  +9.99909915e-01
    647.0000  +1.08883703e+00  +9.99906658e-01
    649.0000  +1.08990650e+00  +9.99899753e-01
    651.0000  +1.07623229e+00  +9.99873007e-01
    653.0000  +1.06548584e+00  +9.99828153e-01
    655.0000  +1.03378278e+00  +9.99460764e-01
    657.0000  +9.46820470e-01  +9.98292587e-01
    659.0000  +1.05424945e+00  +9.99741870e-01
    661.0000  +1.06390026e+00  +9.99838248e-01
    663.0000  +1.06467005e+00  +9.99866028e-01
