# wavelength_nm   slope_a   correlation_r
    683.0000  +7.42406219e-01  +9.77877111e-01
    685.0000  +8.46638581e-01  +9.92498233e-01
    687.0000  +7.80307538e-01  +9.84585282e-01
    689.0000  +7.47178408e-01  +9.80679297e-01
    691.0000  +7.75189090e-01  +9.85971769e-01
    693.0000  +7.79281097e-01  +9.85035695e-01
    695.0000  +7.94892698e-01  +9.88867586e-01
    697.0000  +7.70627981e-01  +9.84684231e-01
    699.0000  +7.81137340e-01  +9.87394421e-01
    701.0000  +8.80322804e-01  +9.95933068e-01
    703.0000  +8.09368188e-01  +9.90389340e-01
    705.0000  +7.80691388e-01  +9.87587067e-01
    707.0000  +8.14236519e-01  +9.92774884e-01
    709.0000  +8.24102417e-01  +9.93223001e-01
    711.0000  +7.72018795e-01  +9.88081622e-01
    713.0000  +8.60638599e-01  +9.95470252e-01
    715.0000  +8.65968516e-01  +9.96835274e-01
    717.0000  +8.27547304e-01  +9.93725866e-01
    719.0000  +9.68899478e-01  +9.99538831e-01
    721.0000  +8.62429097e-01  +9.96456782e-01
    723.0000  +8.13384450e-01  +9.92821060e-01
    725.0000  +7.95730545e-01  +9.91983370e-01
    727.0000  +8.03204753e-01  +9.92432769e-01
    729.0000  +9.11173302e-01  +9.98724189e-01
    731.0000  +8.35587679e-01  +9.95173921e-01
    733.0000  +8.30240283e-01  +9.95348117e-01
    735.0000  +8.10421055e-01  +9.93681344e-01
    737.0000  +7.86936441e-01  +9.91692475e-01
    739.0000  +8.88149244e-01  +9.98497498e-01
    741.0000  +9.75660566e-01  +9.99487076e-01
    743.0000  +8.52353363e-01  +9.97517559e-01
    745.0000  +8.32574957e-01  +9.96470393e-01
    747.0000  +7.98141918e-01  +9.94188873e-01
    749.0000  +8.19011453e-01  +9.96051758e-01
    751.0000  +8.13692667e-01  +9.95728698e-01
    753.0000  +7.90236418e-01  +9.94459340e-01
    755.0000  +7.65788833e-01  +9.92378087e-01
    757.0000  +7.96491818e-01  +9.94852767e-01
    759.0000  +8.06661414e-01  +9.95746439e-01
    761.0000  +8.00837262e-01  +9.95572207e-01
    763.0000  +7.86978877e-01  +9.94501720e-01
    765.0000  +7.56839758e-01  +9.93146712e-01
    767.0000  +8.95669917e-01  +9.99248027e-01
    769.0000  +7.58932695e-01  +9.92711806e-01
    771.0000  +8.25200492e-01  +9.97285296e-01
    773.0000  +7.97871333e-01  +9.96688314e-01
    775.0000  +8.45701559e-01  +9.98466802e-01
    777.0000  +7.16455906e-01  +9.90359725e-01
    779.0000  +7.60027866e-01  +9.94318939e-01
    781.0000  +7.52022934e-01  +9.93947001e-01
    783.0000  +7.95296788e-01  +9.96933129e-01
    785.0000  +7.88569641e-01  +9.96716939e-01
    787.0000  +7.39938962e-01  +9.92597725e-01
    789.0000  +7.60685204e-01  +9.93948158e-01
    791.0000  +8.23218350e-01  +9.97644698e-01
    793.0000  +8.69343468e-01  +9.98967738e-01
    795.0000  +8.86637202e-01  +9.99106029e-01
    797.0000  +7.78218766e-01  +9.95218197e-01
    799.0000  +7.62136253e-01  +9.94872626e-01
    801.0000  +8.13452990e-01  +9.97719704e-01
    803.0000  +7.92341366e-01  +9.97066606e-01
    805.0000  +8.15046529e-01  +9.98165203e-01
    807.0000  +7.82626002e-01  +9.96240786e-01
    809.0000  +8.64092813e-01  +9.98999653e-01
    811.0000  +8.05223443e-01  +9.97278998e-01
    813.0000  +7.75535962e-01  +9.96082748e-01
    815.0000  +7.84942642e-01  +9.96709505e-01
    817.0000  +7.78555548e-01  +9.96459112e-01
    819.0000  +9.02640211e-01  +9.99030151e-01
    821.0000  +8.72095613e-01  +9.99156938e-01
    823.0000  +8.62325728e-01  +9.99107051e-01
    825.0000  +7.99734056e-01  +9.97827127e-01
    827.0000  +7.57987518e-01  +9.95700621e-01
    829.0000  +7.71274283e-01  +9.96642277e-01
    831.0000  +8.36479739e-01  +9.98639841e-01
    833.0000  +8.52797890e-01  +9.98801070e-01
    835.0000  +8.21336640e-01  +9.98561132e-01
    837.0000  +7.93080079e-01  +9.97755234e-01
    839.0000  +9.05059451e-01  +9.99076131e-01
    841.0000  +7.82658949e-01  +9.97507803e-01
    843.0000  +8.64926125e-01  +9.99069398e-01
    845.0000  +7.73733805e-01  +9.97483543e-01
    847.0000  +8.25096310e-01  +9.98707259e-01
